id	versenyid	soforid	csapatid	helyezes	pont	korok
962	62	36	8	NULL	0	0
963	63	30	6	1	10	70
964	63	4	4	2	8	70
965	63	13	6	3	6	70
966	63	23	7	4	5	70
967	63	8	1	5	4	70
968	63	21	4	6	3	70
969	63	37	1	7	2	70
970	63	2	2	8	1	69
971	63	14	9	9	0	69
972	63	26	5	10	0	69
973	63	35	2	11	0	69
974	63	32	9	12	0	69
975	63	24	5	13	0	69
976	63	3	3	14	0	68
977	63	27	13	15	0	68
978	63	36	8	16	0	67
979	63	18	11	NULL	0	61
980	63	17	3	NULL	0	55
981	63	15	7	NULL	0	39
982	63	22	11	NULL	0	28
983	63	33	13	NULL	0	11
984	63	11	8	NULL	0	0
985	64	30	6	1	10	67
986	64	13	6	2	8	67
987	64	8	1	3	6	67
988	64	18	11	4	5	67
989	64	4	4	5	4	67
990	64	21	4	6	3	67
991	64	15	7	7	2	67
992	64	32	9	8	1	67
993	64	23	7	9	0	67
994	64	24	5	10	0	66
995	64	14	9	11	0	66
996	64	26	5	12	0	66
997	64	17	3	NULL	0	59
998	64	11	8	NULL	0	38
999	64	35	2	NULL	0	30
1000	64	22	11	NULL	0	18
1001	64	2	2	NULL	0	9
1002	64	37	1	NULL	0	2
1003	64	29	8	NULL	0	1
1004	64	3	3	NULL	0	0
1005	64	27	13	NULL	0	66
1006	64	33	13	NULL	0	66
1007	65	18	11	1	10	70
1008	65	37	1	2	8	70
1009	65	2	2	3	6	70
1010	65	22	11	4	5	70
1011	65	14	9	5	4	69
1012	65	23	7	6	3	69
1013	65	13	6	7	2	69
1014	65	30	6	8	1	67
1015	65	33	13	9	0	67
1016	65	27	13	10	0	67
1017	65	26	5	11	0	66
1018	65	15	7	12	0	65
1019	65	11	8	13	0	65
1020	65	4	4	NULL	0	51
1021	65	8	1	NULL	0	25
1022	65	24	5	NULL	0	25
1023	65	3	3	NULL	0	19
1024	65	21	4	NULL	0	18
1025	65	32	9	NULL	0	6
1026	65	17	3	NULL	0	1
1027	65	29	8	NULL	0	0
1028	65	9	2	NULL	0	69
1029	66	13	6	1	10	58
1030	66	4	4	2	8	58
1031	66	30	6	3	6	58
1032	66	18	11	4	5	58
1033	66	37	1	5	4	58
1034	66	21	4	6	3	58
1035	66	23	7	7	2	58
1036	66	22	11	8	1	58
1037	66	15	7	9	0	57
1038	66	17	3	10	0	57
1039	66	32	9	11	0	57
1040	66	9	2	12	0	57
1041	66	26	5	13	0	57
1042	66	2	2	14	0	56
1043	66	14	9	15	0	55
1044	66	27	13	NULL	0	46
1045	66	11	8	NULL	0	41
1046	66	3	3	NULL	0	25
1047	66	29	8	NULL	0	23
1048	66	24	5	NULL	0	12
1049	66	8	1	NULL	0	1
1050	66	33	13	NULL	0	0
1051	67	30	6	1	10	53
1052	67	8	1	2	8	53
1053	67	9	2	3	6	53
1054	67	21	4	4	5	53
1055	67	18	11	5	4	53
1056	67	22	11	6	3	53
1057	67	15	7	7	2	53
1058	67	2	2	8	1	53
1059	67	13	6	9	0	53
1060	67	17	3	10	0	53
1061	67	32	9	11	0	52
1062	67	14	9	12	0	52
1063	67	26	5	13	0	52
1064	67	24	5	14	0	52
1065	67	23	7	15	0	52
1066	67	11	8	16	0	51
1067	67	27	14	17	0	51
1068	67	33	14	NULL	0	44
1069	67	4	4	NULL	0	43
1070	67	37	1	NULL	0	20
1071	67	29	8	NULL	0	18
1072	67	3	3	NULL	0	9
1073	68	30	6	1	10	56
1074	68	4	4	2	8	56
1075	68	21	4	3	6	56
1076	68	18	11	4	5	56
1077	68	37	1	5	4	56
1078	68	22	11	6	3	56
1079	68	2	2	7	2	56
1080	68	17	3	8	1	56
1081	68	14	9	9	0	56
1082	68	24	5	10	0	55
1083	68	3	3	11	0	55
1084	68	38	9	12	0	55
1085	68	9	2	13	0	55
1086	68	26	5	14	0	55
1087	68	27	14	15	0	53
1088	68	29	8	16	0	52
1089	68	23	7	NULL	0	49
1090	68	13	6	NULL	0	44
1091	68	15	7	NULL	0	38
1092	68	33	14	NULL	0	37
1093	68	8	1	NULL	0	18
1094	68	11	8	NULL	0	55
1095	69	4	4	1	10	53
1096	69	13	6	2	8	53
1097	69	21	4	3	6	53
1098	69	18	11	4	5	53
1099	69	8	1	5	4	53
1100	69	15	7	6	3	53
1101	69	23	7	7	2	53
1102	69	2	2	8	1	53
1103	69	9	2	9	0	53
1104	69	3	3	10	0	52
1105	69	37	1	11	0	52
1106	69	22	11	12	0	52
1107	69	38	9	13	0	52
1108	69	24	5	14	0	52
1109	69	11	8	15	0	52
1110	69	33	14	16	0	51
1111	69	29	8	17	0	50
1112	69	26	5	18	0	48
1113	69	17	3	NULL	0	39
1114	69	30	6	NULL	0	36
1115	69	14	9	NULL	0	35
1116	69	27	14	NULL	0	20
1117	70	13	6	1	10	71
1118	70	4	4	2	8	71
1119	70	18	11	3	6	71
1120	70	30	6	4	5	71
1121	70	8	1	5	4	71
1122	70	21	4	6	3	71
1123	70	22	11	7	2	71
1124	70	37	1	8	1	71
1125	70	9	2	9	0	71
1126	70	11	8	10	0	70
1127	70	26	5	11	0	70
1128	70	38	9	12	0	70
1129	70	24	5	13	0	70
1130	70	27	14	14	0	70
1131	70	33	14	15	0	69
1132	70	29	8	16	0	69
1133	70	2	2	17	0	63
1134	70	14	9	NULL	0	14
1135	70	15	7	NULL	0	10
1136	70	23	7	NULL	0	9
1137	70	17	3	NULL	0	1
1138	70	3	3	NULL	0	0
1139	71	21	4	1	10	57
1140	71	22	6	2	8	57
1141	71	4	4	3	6	57
1142	71	14	9	4	5	57
1143	71	17	3	5	4	57
1144	71	31	1	6	3	57
1145	71	32	9	7	2	57
1146	71	8	1	8	1	57
1147	71	15	7	9	0	57
1148	71	13	15	10	0	57
1149	71	18	16	NULL	0	56
1150	71	23	7	12	0	56
1151	71	35	15	13	0	56
1152	71	11	16	NULL	0	55
1153	71	39	17	15	0	55
1154	71	33	17	16	0	55
1155	71	40	18	17	0	55
1156	71	30	6	NULL	0	42
1157	71	2	3	NULL	0	42
1158	71	27	18	NULL	0	16
1159	72	4	4	1	10	56
1160	72	15	7	2	8	56
1161	72	2	3	3	6	56
1162	72	31	1	4	5	56
1163	72	23	7	5	4	56
1164	72	14	9	6	3	56
1165	72	30	6	7	2	56
1166	72	32	9	8	1	56
1167	72	8	1	9	0	56
1168	72	13	15	10	0	55
1169	72	39	17	11	0	54
1170	72	33	17	12	0	53
1171	72	27	18	13	0	52
1172	72	22	6	NULL	0	49
1173	72	21	4	NULL	0	36
1174	72	17	3	NULL	0	36
1175	72	35	15	NULL	0	26
1176	72	18	16	NULL	0	2
1177	72	19	16	NULL	0	2
1178	72	40	18	NULL	0	2
1179	73	4	4	1	10	57
1180	73	15	7	2	8	57
1181	73	8	1	3	6	57
1182	73	23	7	4	5	57
1183	73	37	1	5	4	57
1184	73	17	3	6	3	57
1185	73	13	15	7	2	56
1186	73	14	9	8	1	56
1187	73	22	6	9	0	56
1188	73	33	17	10	0	55
1189	73	35	15	11	0	54
1190	73	40	18	12	0	54
1191	73	27	18	13	0	53
1192	73	18	16	NULL	0	46
1193	73	11	16	NULL	0	27
1194	73	2	3	NULL	0	25
1195	73	30	6	NULL	0	12
1196	73	21	4	NULL	0	4
1197	73	39	17	NULL	0	2
1198	73	32	9	NULL	0	0
1199	74	4	4	1	10	62
1200	74	30	6	2	8	62
1201	74	25	1	3	6	62
1202	74	35	15	4	5	62
1203	74	15	7	5	4	62
1204	74	2	3	6	3	62
1205	74	17	3	7	2	62
1206	74	24	9	8	1	62
1207	74	23	7	9	0	62
1208	74	13	15	10	0	61
1209	74	14	9	11	0	61
1210	74	39	17	12	0	61
1211	74	33	17	13	0	60
1212	74	27	18	NULL	0	20
1213	74	22	6	NULL	0	18
1214	74	8	1	NULL	0	9
1215	74	40	18	NULL	0	8
1216	74	21	4	NULL	0	5
1217	74	18	16	NULL	0	62
1218	74	11	16	NULL	0	62
1219	75	8	1	1	10	66
1220	75	4	4	2	8	66
1221	75	15	7	3	6	66
1222	75	23	7	4	5	66
1223	75	21	4	5	4	66
1224	75	17	3	6	3	66
1225	75	31	1	7	2	65
1226	75	14	9	8	1	65
1227	75	22	6	9	0	65
1228	75	2	3	10	0	65
1229	75	13	15	11	0	63
1230	75	33	17	12	0	63
1231	75	39	17	13	0	63
1232	75	35	15	NULL	0	51
1233	75	30	6	NULL	0	46
1234	75	27	18	NULL	0	19
1235	75	40	18	NULL	0	11
1236	75	24	9	NULL	0	9
1237	76	8	1	1	10	78
1238	76	2	3	2	8	78
1239	76	17	3	3	6	78
1240	76	4	4	4	5	78
1241	76	31	1	5	4	78
1242	76	23	7	6	3	78
1243	76	30	6	7	2	78
1244	76	22	6	8	1	78
1245	76	13	15	9	0	77
1246	76	15	7	10	0	77
1247	76	35	15	11	0	77
1248	76	21	4	12	0	77
1249	76	33	17	13	0	75
1250	76	27	18	14	0	73
1251	76	24	9	NULL	0	59
1252	76	40	18	NULL	0	29
1253	76	14	9	NULL	0	23
1254	76	39	17	NULL	0	18
1255	77	4	4	1	10	59
1256	77	2	3	2	8	59
1257	77	22	6	3	6	59
1258	77	14	9	4	5	59
1259	77	30	6	5	4	59
1260	77	21	4	6	3	59
1261	77	31	1	7	2	59
1262	77	15	7	8	1	59
1263	77	24	9	9	0	59
1264	77	18	16	10	0	59
1265	77	8	1	11	0	58
1266	77	11	16	12	0	58
1267	77	35	15	13	0	58
1268	77	13	15	14	0	58
1269	77	33	17	15	0	58
1270	77	39	17	16	0	58
1271	77	27	18	17	0	57
1272	77	40	18	18	0	56
1273	77	23	7	NULL	0	33
1274	77	17	3	NULL	0	0
1275	78	8	1	1	10	70
1276	78	30	6	2	8	70
1277	78	22	6	3	6	70
1278	78	13	15	4	5	70
1279	78	17	3	5	4	70
1280	78	23	7	6	3	69
1281	78	14	9	7	2	69
1282	78	32	9	8	1	69
1283	78	35	15	9	0	69
1284	78	33	17	10	0	67
1285	78	27	18	11	0	67
1286	78	15	7	NULL	0	62
1287	78	18	16	NULL	0	46
1288	78	2	3	NULL	0	43
1289	78	11	16	NULL	0	40
1290	78	40	18	NULL	0	39
1291	78	4	4	NULL	0	38
1292	78	21	4	NULL	0	32
1293	78	39	17	NULL	0	24
1294	78	31	1	NULL	0	52
1295	79	30	6	1	10	73
1296	79	22	6	2	8	73
1297	79	33	17	3	6	72
1298	79	39	17	4	5	72
1299	79	27	18	5	4	71
1300	79	40	18	6	3	71
1301	79	15	7	NULL	0	0
1302	79	8	1	NULL	0	0
1303	79	18	16	NULL	0	0
1304	79	21	4	NULL	0	0
1305	79	4	4	NULL	0	0
1306	79	11	16	NULL	0	0
1307	79	17	3	NULL	0	0
1308	79	13	15	NULL	0	0
1309	79	31	1	NULL	0	0
1310	79	35	15	NULL	0	0
1311	79	41	7	NULL	0	0
1312	79	32	9	NULL	0	0
1313	79	2	3	NULL	0	0
1314	79	14	9	NULL	0	0
1315	80	4	4	1	10	70
1316	80	8	1	2	8	70
1317	80	30	6	3	6	70
1318	80	18	16	4	5	69
1319	80	15	7	5	4	69
1320	80	21	4	6	3	69
1321	80	23	7	7	2	69
1322	80	35	15	8	1	69
1323	80	22	6	9	0	69
1324	80	14	9	10	0	69
1325	80	11	16	11	0	69
1326	80	17	3	12	0	68
1327	80	33	17	13	0	67
1328	80	2	3	14	0	66
1329	80	39	17	15	0	66
1330	80	31	1	NULL	0	46
1331	80	27	18	NULL	0	37
1332	80	40	18	NULL	0	33
1333	80	13	15	NULL	0	30
1334	80	32	9	NULL	0	1
1335	81	31	1	1	10	60
1336	81	4	4	2	8	60
1337	81	8	1	3	6	60
1338	81	21	4	4	5	60
1339	81	18	16	5	4	60
1340	81	30	6	6	3	60
1341	81	22	6	7	2	60
1342	81	23	7	8	1	60
1343	81	15	7	9	0	60
1344	81	13	15	10	0	59
1345	81	17	3	11	0	59
1346	81	2	3	12	0	59
1347	81	14	9	13	0	59
1348	81	35	15	14	0	59
1349	81	32	9	15	0	59
1350	81	11	16	16	0	58
1351	81	33	17	17	0	58
1352	81	27	18	18	0	57
1353	81	40	18	19	0	56
1354	81	39	17	NULL	0	10
1355	82	4	4	1	10	67
1356	82	31	1	2	8	67
1357	82	18	16	3	6	67
1358	82	21	4	4	5	67
1359	82	30	6	5	4	67
1360	82	23	7	6	3	67
1361	82	14	9	7	2	67
1362	82	13	15	8	1	67
1363	82	32	9	9	0	67
1364	82	22	6	10	0	66
1365	82	2	3	11	0	66
1366	82	11	16	12	0	66
1367	82	27	18	13	0	65
1368	82	15	7	14	0	64
1369	82	35	15	15	0	64
1370	82	39	17	16	0	64
1371	82	33	17	17	0	64
1372	82	38	18	18	0	63
1373	82	17	3	NULL	0	55
1374	82	8	1	NULL	0	32
1375	83	8	1	1	10	70
1376	83	30	6	2	8	70
1377	83	23	7	3	6	70
1378	83	15	7	4	5	70
1379	83	18	16	5	4	70
1380	83	2	3	6	3	70
1381	83	17	3	7	2	69
1382	83	11	16	8	1	69
1383	83	21	4	9	0	69
1384	83	22	6	10	0	69
1385	83	4	4	11	0	69
1386	83	39	17	12	0	67
1387	83	33	17	13	0	66
1388	83	13	15	14	0	63
1389	83	27	18	NULL	0	59
1390	83	35	15	NULL	0	56
1391	83	31	1	NULL	0	41
1392	83	38	18	NULL	0	26
1393	83	14	9	NULL	0	0
1394	83	32	9	NULL	0	0
1395	84	8	1	1	10	58
1396	84	4	4	2	8	58
1397	84	31	1	3	6	58
1398	84	21	4	4	5	58
1399	84	18	16	5	4	58
1400	84	15	7	6	3	58
1401	84	14	9	7	2	58
1402	84	32	9	8	1	58
1403	84	11	16	9	0	58
1404	84	22	6	10	0	57
1405	84	35	15	11	0	57
1406	84	23	7	12	0	57
1407	84	38	18	13	0	55
1408	84	39	17	14	0	55
1409	84	33	17	15	0	55
1410	84	27	18	NULL	0	48
1411	84	30	6	NULL	0	32
1412	84	2	3	NULL	0	29
1413	84	13	15	NULL	0	28
1414	84	17	3	NULL	0	20
1415	85	31	1	1	10	53
1416	85	4	4	2	8	53
1417	85	21	4	3	6	53
1418	85	8	1	4	5	53
1419	85	15	7	5	4	53
1420	85	23	7	6	3	53
1421	85	42	3	7	2	53
1422	85	18	16	8	1	53
1423	85	13	15	9	0	53
1424	85	30	6	10	0	53
1425	85	35	15	11	0	52
1426	85	22	6	12	0	52
1427	85	32	9	13	0	52
1428	85	17	3	14	0	52
1429	85	14	9	15	0	52
1430	85	11	16	16	0	52
1431	85	33	17	17	0	51
1432	85	38	18	18	0	51
1433	85	27	18	19	0	51
1434	85	39	17	20	0	50
1435	86	8	1	1	10	44
1436	86	4	4	2	8	44
1437	86	18	16	3	6	44
1438	86	17	3	4	5	44
1439	86	22	6	5	4	44
1440	86	35	15	6	3	44
1441	86	23	7	7	2	44
1442	86	33	17	8	1	43
1443	86	32	9	9	0	43
1444	86	13	15	10	0	43
1445	86	39	17	11	0	43
1446	86	27	18	12	0	42
1447	86	38	18	13	0	41
1448	86	31	1	14	0	40
1449	86	42	3	15	0	39
1450	86	15	7	NULL	0	34
1451	86	14	9	NULL	0	18
1452	86	30	6	NULL	0	13
1453	86	11	16	NULL	0	13
1454	86	21	4	NULL	0	10
1455	87	31	1	1	10	71
1456	87	8	1	2	8	71
1457	87	4	4	3	6	71
1458	87	30	6	4	5	71
1459	87	21	4	5	4	71
1460	87	22	6	6	3	71
1461	87	18	16	7	2	70
1462	87	23	7	8	1	70
1463	87	32	9	9	0	70
1464	87	11	16	10	0	70
1465	87	13	15	11	0	70
1466	87	35	15	12	0	70
1467	87	15	7	13	0	69
1468	87	27	18	14	0	69
1469	87	39	17	15	0	68
1470	87	33	17	NULL	0	55
1471	87	17	3	NULL	0	45
1472	87	38	18	NULL	0	34
1473	87	42	3	NULL	0	0
1474	87	14	9	NULL	0	0
1475	88	8	1	1	10	53
1476	88	21	4	2	8	53
1477	88	4	4	3	6	53
1478	88	17	3	4	5	53
1479	88	18	16	5	4	53
1480	88	14	9	6	3	53
1481	88	30	6	7	2	53
1482	88	23	7	8	1	53
1483	88	32	9	9	0	53
1484	88	13	15	10	0	53
1485	88	22	6	11	0	53
1486	88	35	15	12	0	53
1487	88	33	17	13	0	52
1488	88	38	18	14	0	51
1489	88	39	17	15	0	51
1490	88	27	18	16	0	49
1491	88	42	3	NULL	0	9
1492	88	15	7	NULL	0	9
1493	88	31	1	NULL	0	0
1494	88	11	16	NULL	0	52
1495	89	4	4	1	10	56
1496	89	8	1	2	8	56
1497	89	23	7	3	6	56
1498	89	21	4	4	5	56
1499	89	32	9	5	4	56
1500	89	13	15	6	3	56
1501	89	17	3	7	2	56
1502	89	18	16	8	1	56
1503	89	14	9	9	0	56
1504	89	35	15	10	0	56
1505	89	33	17	11	0	56
1506	89	22	6	12	0	56
1507	89	42	3	13	0	55
1508	89	38	18	14	0	55
1509	89	15	7	15	0	55
1510	89	27	18	16	0	50
1511	89	11	16	NULL	0	34
1512	89	39	17	NULL	0	28
1513	89	31	1	NULL	0	24
1514	89	30	6	NULL	0	20
1515	90	30	6	1	10	58
1516	90	22	6	2	8	58
1517	90	4	4	3	6	58
1518	90	23	3	4	5	58
1519	90	31	3	5	4	58
1520	90	18	16	6	3	58
1521	90	15	4	7	2	57
1522	90	14	1	8	1	57
1523	90	11	16	9	0	57
1524	90	21	15	10	0	57
1525	90	32	19	11	0	56
1526	90	43	7	12	0	56
1527	90	44	7	13	0	56
1528	90	45	17	14	0	55
1529	90	13	15	NULL	0	44
1530	90	2	17	NULL	0	43
1531	90	46	18	NULL	0	43
1532	90	17	19	NULL	0	29
1533	90	47	18	NULL	0	13
1534	90	8	1	NULL	0	9
1535	91	30	6	1	10	56
1536	91	31	3	2	8	56
1537	91	18	16	3	6	56
1538	91	22	6	4	5	56
1539	91	15	4	5	4	56
1540	91	14	1	6	3	56
1541	91	4	4	7	2	56
1542	91	13	15	8	1	55
1543	91	43	7	9	0	55
1544	91	32	19	10	0	55
1545	91	21	15	11	0	55
1546	91	44	7	12	0	55
1547	91	45	17	13	0	54
1548	91	46	18	14	0	53
1549	91	11	16	15	0	52
1550	91	47	18	16	0	52
1551	91	8	1	NULL	0	40
1552	91	2	17	NULL	0	34
1553	91	23	3	NULL	0	27
1554	91	17	19	NULL	0	23
1555	92	30	6	1	10	57
1556	92	22	6	2	8	57
1557	92	18	16	3	6	57
1558	92	15	4	4	5	57
1559	92	11	16	5	4	57
1560	92	4	4	6	3	57
1561	92	23	3	7	2	57
1562	92	17	19	8	1	56
1563	92	44	7	9	0	56
1564	92	43	7	10	0	56
1565	92	21	15	11	0	56
1566	92	13	15	12	0	56
1567	92	31	3	13	0	56
1568	92	32	19	14	0	56
1569	92	2	17	15	0	56
1570	92	45	17	16	0	55
1571	92	46	18	17	0	52
1572	92	14	1	NULL	0	50
1573	92	47	18	NULL	0	44
1574	92	8	1	NULL	0	7
1575	93	30	6	1	10	62
1576	93	18	16	2	8	62
1577	93	31	3	3	6	62
1578	93	4	4	4	5	62
1579	93	15	4	5	4	62
1580	93	22	6	6	3	62
1581	93	23	3	7	2	62
1582	93	8	1	8	1	61
1583	93	21	15	9	0	61
1584	93	13	15	10	0	61
1585	93	44	7	11	0	61
1586	93	14	1	12	0	61
1587	93	17	19	13	0	61
1588	93	32	19	14	0	60
1589	93	47	18	15	0	58
1590	93	11	16	16	0	56
1591	93	2	17	NULL	0	48
1592	93	43	7	NULL	0	32
1593	93	46	18	NULL	0	22
1594	93	45	17	NULL	0	6
1595	94	30	6	1	10	66
1596	94	22	6	2	8	66
1597	94	15	4	3	6	66
1598	94	4	4	4	5	66
1599	94	11	16	5	4	66
1600	94	23	3	6	3	66
1601	94	21	15	7	2	66
1602	94	18	16	8	1	65
1603	94	13	15	9	0	65
1604	94	14	1	10	0	65
1605	94	8	1	11	0	65
1606	94	17	19	12	0	65
1607	94	43	7	13	0	65
1608	94	45	17	NULL	0	51
1609	94	31	3	NULL	0	46
1610	94	32	19	NULL	0	43
1611	94	44	7	NULL	0	33
1612	94	2	17	NULL	0	33
1613	94	46	18	NULL	0	31
1614	94	47	18	NULL	0	17
1615	95	15	4	1	10	77
1616	95	18	16	2	8	77
1617	95	22	6	3	6	77
1618	95	31	3	4	5	76
1619	95	13	15	5	4	76
1620	95	43	7	6	3	76
1621	95	2	17	7	2	75
1622	95	44	7	8	1	74
1623	95	47	18	9	0	71
1624	95	23	3	10	0	69
1625	95	30	6	NULL	0	45
1626	95	4	4	NULL	0	41
1627	95	8	1	NULL	0	27
1628	95	46	18	NULL	0	15
1629	95	45	17	NULL	0	12
1630	95	17	19	NULL	0	11
1631	95	11	16	NULL	0	2
1632	95	14	1	NULL	0	2
1633	95	21	15	NULL	0	2
1634	95	32	19	NULL	0	0
1635	96	30	6	1	10	60
1636	96	22	6	2	8	60
1637	96	18	16	3	6	60
1638	96	15	4	4	5	60
1639	96	4	4	5	4	60
1640	96	21	15	6	3	60
1641	96	17	19	7	2	60
1642	96	31	3	8	1	59
1643	96	13	15	9	0	59
1644	96	2	17	10	0	59
1645	96	44	7	11	0	59
1646	96	32	19	12	0	59
1647	96	45	17	13	0	58
1648	96	46	18	14	0	57
1649	96	47	18	15	0	57
1650	96	11	16	NULL	0	47
1651	96	14	1	NULL	0	25
1652	96	8	1	NULL	0	9
1653	96	23	3	NULL	0	0
1654	96	43	7	NULL	0	0
1655	97	30	6	1	10	70
1656	97	22	6	2	8	70
1657	97	18	16	3	6	70
1658	97	21	15	4	5	69
1659	97	8	1	5	4	69
1660	97	14	1	6	3	69
1661	97	10	17	7	2	68
1662	97	2	17	8	1	68
1663	97	32	19	9	0	67
1664	97	47	18	10	0	66
1665	97	13	15	NULL	0	62
1666	97	11	16	NULL	0	48
1667	97	4	4	NULL	0	44
1668	97	46	18	NULL	0	30
1669	97	17	19	NULL	0	6
1670	97	15	4	NULL	0	0
1671	97	23	3	NULL	0	70
1672	97	31	3	NULL	0	70
1673	97	43	7	NULL	0	69
1674	97	44	7	NULL	0	69
1675	98	30	6	1	10	73
1676	98	22	6	2	8	73
1677	98	11	16	3	6	73
1678	98	15	4	4	5	73
1679	98	44	7	5	4	73
1680	98	8	1	6	3	72
1681	98	14	1	7	2	72
1682	98	47	18	8	1	70
1683	98	21	15	9	0	65
1684	98	17	19	NULL	0	60
1685	98	31	3	NULL	0	57
1686	98	2	17	NULL	0	40
1687	98	18	16	NULL	0	26
1688	98	43	7	NULL	0	17
1689	98	23	3	NULL	0	9
1690	98	4	4	NULL	0	8
1691	98	32	19	NULL	0	0
1692	98	13	15	NULL	0	0
1693	98	45	17	NULL	0	0
1694	98	46	18	NULL	0	0
1695	99	30	6	1	10	70
1696	99	4	4	2	8	70
1697	99	22	6	3	6	70
1698	99	15	4	4	5	70
1699	99	18	16	5	4	70
1700	99	14	1	6	3	70
1701	99	8	1	7	2	70
1702	99	31	3	8	1	70
1703	99	17	19	9	0	70
1704	99	48	3	10	0	70
1705	99	32	19	11	0	69
1706	99	21	15	12	0	69
1707	99	13	15	13	0	69
1708	99	43	7	14	0	69
1709	99	44	7	15	0	68
1710	99	2	17	16	0	68
1711	99	45	17	17	0	67
1712	99	46	18	18	0	66
1713	99	47	18	NULL	0	31
1714	99	11	16	NULL	0	15
1715	100	30	6	1	10	60
1716	100	8	1	2	8	60
1717	100	22	6	3	6	60
1718	100	18	16	4	5	60
1719	100	31	3	5	4	60
1720	100	21	15	6	3	60
1721	100	14	1	7	2	60
1722	100	17	19	8	1	60
1723	100	13	15	9	0	60
1724	100	4	4	10	0	60
1725	100	11	16	11	0	60
1726	100	48	3	12	0	60
1727	100	43	7	13	0	59
1728	100	32	19	14	0	59
1729	100	2	17	15	0	59
1730	100	46	18	16	0	56
1731	100	45	17	NULL	0	47
1732	100	15	4	NULL	0	39
1733	100	47	18	NULL	0	29
1734	100	44	7	NULL	0	16
1735	101	30	6	1	10	66
1736	101	18	16	2	8	66
1737	101	4	4	3	6	66
1738	101	14	1	4	5	66
1739	101	31	3	5	4	66
1740	101	17	19	6	3	66
1741	101	42	3	7	2	66
1742	101	11	16	8	1	66
1743	101	21	15	9	0	66
1744	101	32	19	10	0	66
1745	101	15	4	11	0	66
1746	101	22	6	12	0	66
1747	101	13	15	13	0	65
1748	101	44	7	14	0	65
1749	101	45	17	15	0	63
1750	101	47	18	16	0	62
1751	101	46	18	17	0	62
1752	101	2	17	NULL	0	42
1753	101	43	7	NULL	0	38
1754	101	8	1	NULL	0	13
1755	102	30	6	1	10	70
1756	102	22	6	2	8	70
1757	102	4	4	3	6	70
1758	102	31	3	4	5	70
1759	102	18	16	5	4	70
1760	102	11	16	6	3	69
1761	102	42	3	7	2	69
1762	102	21	15	8	1	69
1763	102	14	1	9	0	69
1764	102	17	19	10	0	69
1765	102	44	7	11	0	69
1766	102	2	17	12	0	68
1767	102	32	19	13	0	68
1768	102	46	18	14	0	66
1769	102	47	18	15	0	65
1770	102	45	17	NULL	0	48
1771	102	15	4	NULL	0	41
1772	102	41	7	NULL	0	31
1773	102	13	15	NULL	0	21
1774	102	8	1	NULL	0	13
1775	103	8	1	1	10	44
1776	103	30	6	2	8	44
1777	103	22	6	3	6	44
1778	103	13	15	4	5	44
1779	103	21	15	5	4	44
1780	103	32	19	6	3	44
1781	103	14	1	7	2	44
1782	103	44	7	8	1	44
1783	103	15	4	9	0	44
1784	103	41	7	10	0	41
1785	103	2	17	11	0	40
1786	103	31	3	NULL	0	37
1787	103	42	3	NULL	0	31
1788	103	18	16	NULL	0	29
1789	103	47	18	NULL	0	28
1790	103	4	4	NULL	0	11
1791	103	17	19	NULL	0	0
1792	103	11	16	NULL	0	0
1793	103	46	18	NULL	0	0
1794	103	45	17	NULL	0	0
1795	104	22	6	1	10	53
1796	104	30	6	2	8	53
1797	104	18	16	3	6	53
1798	104	11	16	4	5	53
1799	104	31	3	5	4	53
1800	104	14	1	6	3	53
1801	104	42	3	7	2	53
1802	104	21	15	8	1	53
1803	104	17	19	9	0	53
1804	104	15	4	10	0	53
1805	104	41	7	11	0	53
1806	104	13	15	12	0	52
1807	104	32	19	13	0	52
1808	104	2	17	14	0	52
1809	104	47	18	15	0	50
1810	104	4	4	NULL	0	40
1811	104	45	17	NULL	0	33
1812	104	46	18	NULL	0	29
1813	104	8	1	NULL	0	13
1814	104	44	7	NULL	0	0
1815	105	22	6	1	10	56
1816	105	18	16	2	8	56
1817	105	8	1	3	6	56
1818	105	4	4	4	5	56
1819	105	31	3	5	4	56
1820	105	11	16	6	3	56
1821	105	21	15	7	2	56
1822	105	13	15	8	1	56
1823	105	14	1	9	0	56
1824	105	17	19	10	0	55
1825	105	35	4	11	0	55
1826	105	30	6	12	0	55
1827	105	2	17	13	0	55
1828	105	44	7	14	0	55
1829	105	10	17	15	0	55
1830	105	47	18	16	0	53
1831	105	46	18	NULL	0	38
1832	105	23	3	NULL	0	37
1833	105	41	7	NULL	0	35
1834	105	32	19	NULL	0	11
1835	106	30	6	1	10	53
1836	106	23	3	2	8	53
1837	106	18	16	3	6	53
1838	106	11	16	4	5	53
1839	106	4	4	5	4	53
1840	106	8	1	6	3	53
1841	106	31	3	7	2	53
1842	106	21	15	8	1	53
1843	106	13	15	9	0	53
1844	106	35	4	10	0	52
1845	106	15	7	11	0	52
1846	106	32	19	12	0	52
1847	106	2	17	13	0	52
1848	106	44	7	14	0	51
1849	106	10	17	15	0	51
1850	106	46	18	16	0	50
1851	106	47	18	NULL	0	41
1852	106	14	1	NULL	0	38
1853	106	22	6	NULL	0	38
1854	106	17	19	NULL	0	20
1855	107	31	3	1	10	71
1856	107	8	1	2	8	71
1857	107	22	6	3	6	71
1858	107	4	4	4	5	71
1859	107	23	3	5	4	71
1860	107	11	16	6	3	71
1861	107	30	6	7	2	71
1862	107	13	15	8	1	71
